(2.59 1.30 3.19)
(2.58 1.30 3.19)
(2.57 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.19)
(2.59 1.30 3.23)
(2.59 1.30 3.20)
(2.59 1.30 3.19)
(2.59 1.30 3.20)
(2.59 1.30 3.26)
(2.58 1.30 3.27)
(2.58 1.30 3.27)
(2.59 1.30 3.27)
(2.59 1.30 3.28)
(2.60 1.30 3.28)
(2.61 1.30 3.28)
(2.60 1.30 3.28)
(2.62 1.30 3.28)
(2.61 1.30 3.28)
(2.61 1.30 3.28)
(2.61 1.30 3.28)
(2.61 1.30 3.28)
(2.61 1.30 3.40)
(2.62 1.30 3.40)
(2.61 1.30 3.40)
(2.61 1.30 3.40)
(2.62 1.30 3.40)
(2.61 1.30 3.40)
(2.61 1.30 3.40)
(2.60 1.30 3.40)
