(2.61 2.40 3.48)
(2.66 2.42 3.48)
(2.70 2.41 3.48)
(2.70 2.41 3.48)
(2.69 2.42 3.48)
(2.69 2.42 3.48)
(2.70 2.41 3.48)
(2.70 2.42 3.48)
(2.75 2.40 3.48)
(2.79 2.40 3.48)
(2.81 2.38 3.48)
(2.83 2.38 3.48)
(2.81 2.38 3.48)
(2.82 2.37 3.48)
(2.83 2.36 3.48)
(2.84 2.36 3.48)
(2.84 2.36 3.48)
(2.84 2.36 3.48)
(2.83 2.36 3.48)
(2.82 2.36 3.48)
(2.82 2.38 3.48)
(2.81 2.38 3.48)
(2.82 2.38 3.48)
(2.82 2.38 3.48)
(2.82 2.38 3.48)
(2.83 2.36 3.48)
(2.82 2.35 3.48)
(2.83 2.35 3.48)
(2.83 2.35 3.48)
(2.83 2.35 3.48)
(2.83 2.38 3.48)
(2.83 2.38 3.48)
(2.83 2.38 3.48)
(2.83 2.38 3.48)
(2.83 2.37 3.48)
(2.83 2.38 3.48)
(2.84 2.37 3.48)
(2.85 2.37 3.48)
(2.85 2.37 3.48)
(2.85 2.36 3.48)
(2.85 2.34 3.48)
(2.85 2.34 3.48)
(2.85 2.34 3.48)
(2.85 2.34 3.48)
(2.84 2.37 3.48)
(2.85 2.39 3.48)
(2.84 2.39 3.48)
(2.85 2.39 3.48)
(2.85 2.39 3.48)
(2.85 2.39 3.48)
(2.85 2.39 3.48)
(2.85 2.39 3.48)
(2.85 2.39 3.48)
(2.85 2.38 3.48)
(2.85 2.38 3.48)
(2.85 2.38 3.48)
(2.84 2.38 3.48)
(2.85 2.38 3.48)
(2.85 2.38 3.48)
(2.85 2.38 3.48)
(2.85 2.38 3.48)
(2.85 2.39 3.48)
(2.84 2.39 3.48)
(2.83 2.38 3.48)
(2.84 2.39 3.48)
(2.83 2.39 3.48)
(2.83 2.39 3.48)
