(2.53 2.51 3.62)
(2.55 2.51 3.62)
(2.55 2.51 3.62)
(2.55 2.51 3.62)
(2.55 2.51 3.62)
(2.55 2.51 3.62)
(2.55 2.51 3.62)
(2.54 2.51 3.62)
(2.54 2.51 3.62)
(2.54 2.51 3.62)
(2.54 2.51 3.62)
(2.54 2.51 3.62)
(2.54 2.51 3.62)
(2.54 2.51 3.62)
(2.54 2.51 3.62)
(2.54 2.51 3.62)
(2.54 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.50 3.62)
(2.53 2.50 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.51 3.62)
(2.53 2.50 3.62)
(2.53 2.50 3.62)
(2.53 2.50 3.62)
(2.54 2.49 3.62)
(2.53 2.49 3.62)
(2.54 2.50 3.62)
(2.54 2.50 3.62)
(2.53 2.50 3.62)
(2.54 2.50 3.62)
(2.54 2.50 3.62)
(2.54 2.50 3.62)
(2.54 2.50 3.62)
(2.53 2.50 3.62)
(2.55 2.50 3.62)
(2.54 2.50 3.62)
(2.53 2.50 3.62)
(2.53 2.50 3.62)
(2.54 2.50 3.62)
(2.53 2.50 3.62)
