(2.63 1.38 4.14)
(2.64 1.42 4.14)
(2.66 1.43 4.14)
(2.66 1.43 4.14)
(2.66 1.46 4.14)
(2.67 1.48 4.14)
(2.67 1.49 4.14)
(2.66 1.47 4.14)
(2.66 1.46 4.14)
(2.66 1.46 4.14)
(2.66 1.46 4.14)
(2.66 1.45 4.14)
(2.66 1.46 4.14)
(2.66 1.45 4.14)
(2.64 1.43 4.14)
(2.61 1.37 4.14)
(2.60 1.36 4.14)
(2.65 1.34 4.14)
(2.66 1.34 4.14)
(2.66 1.34 4.14)
(2.67 1.34 4.14)
(2.67 1.34 4.14)
(2.67 1.34 4.14)
(2.67 1.34 4.14)
(2.67 1.34 4.14)
(2.67 1.34 4.14)
(2.67 1.34 4.14)
(2.67 1.34 4.14)
(2.67 1.34 4.14)
(2.66 1.34 4.14)
(2.67 1.33 4.14)
(2.67 1.35 4.14)
(2.66 1.35 4.14)
(2.67 1.35 4.14)
(2.61 1.33 4.14)
(2.62 1.33 4.14)
(2.63 1.33 4.14)
(2.68 1.33 4.14)
(2.66 1.33 4.14)
(2.66 1.33 4.14)
(2.66 1.32 4.14)
(2.66 1.32 4.14)
(2.66 1.32 4.14)
(2.66 1.32 4.14)
(2.66 1.32 4.14)
(2.66 1.32 4.14)
(2.66 1.32 4.14)
(2.66 1.32 4.14)
(2.66 1.32 4.14)
(2.63 1.32 4.14)
(2.66 1.32 4.14)
(2.66 1.32 4.14)
(2.66 1.32 4.14)
(2.66 1.32 4.14)
(2.66 1.32 4.14)
(2.66 1.32 4.14)
(2.66 1.32 4.14)
(2.65 1.32 4.14)
(2.65 1.32 4.14)
(2.65 1.32 4.14)
(2.66 1.32 4.14)
(2.66 1.32 4.14)
(2.66 1.32 4.14)
(2.66 1.32 4.14)
(2.66 1.32 4.14)
(2.66 1.33 4.14)
(2.65 1.32 4.14)
